doc_id,author,title,year,thesis_type,director,director_source,original_director_field,specialisation,matched_secondary,match_score
HEI_000628--000002_410301,"Jmor, Salah Abdulrahman Aga",L'affaire du Kurdistan dans les relations internationales,1992.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,True,0.9193548387096774
HEI_000628--000003_411209,"Merciai, Patrizio",Les entreprises multinationales en droit international,1992.0,PhD,Philippe Cahier,original,Directeur de thèse: Professeur Philippe Cahier,,True,1.0
HEI_000628--000004_411209,"Goglio, Alessandro",Investments in human capital technological diffusion and economic development,1994.0,PhD,Richard Baldwin,original,Directeur de thèse: Professeur Richard Baldwin,,True,1.0
HEI_000629--000001_411209,"Wilhelm, Marianne Betty",Autodétermination et culture,1992.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,1.0
HEI_000629--000002_411209,"Fliess, Barbara",Beyond import protectionism,1992.0,PhD,Olivier Long,original,Directeur de thèse: Professeur Olivier Long,,False,
HEI_000629--000003_411209,"Auclair, Céline",La collaboration scientifique internationale du Canada de 1945 à 1985,1994.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,True,1.0
HEI_000630--000001_411209,"Wu, Zheng",Maritime delimitation in the China seas,1992.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,1.0
HEI_000630--000002_410301,"Santoscoy Noro, Bertha",La Commission interaméricaine des droits de l'homme et le développement de sa compétence par le système des pétitions individuelles,1992.0,PhD,Directrice de thèse: Professeure Denise Bindschedler-Robert,original,Directrice de thèse: Professeure Denise Bindschedler-Robert,,True,1.0
HEI_000630--000003_410301,"Bovet, Olivier Marc",Policy aspects of high-technology and international trade,1992.0,PhD,Henryk Kierzkowski,original,Directeur de thèse : Henryk Kierzkowski,,True,1.0
HEI_000630--000004_410301,"Nair, Shanti",Religious identity in foreign policy,1992.0,PhD,Gilbert Etienne,original,Directeur de thèse: Professeur Gilbert Etienne,,False,
HEI_000631--000001_410301,"Bugnion, François",Le Comité international de la Croix-Rouge et la protection des prisonniers de guerre et des détenus civils,1994.0,PhD,"Denise Bindschedler-Robert, professeur honoraire",original,"Directeur de thèse: Denise Bindschedler-Robert, professeur honoraire",,True,1.0
HEI_000631--000002_410301,"Lukic, Rénéo",Les relations soviéto-yougoslaves de 1935-1945,1993.0,PhD,Philippe Braillard,original,Directeur de thèse: Professeur Philippe Braillard,,False,
HEI_000631--000003_410301,"Piccand, Francis",La politique syrienne au Moyen-Orient,1993.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,False,
HEI_000631--000004_410301,"Janco, Gerard Joseph",The Strategic Defense Initiative and U.S.-Soviet arms control negotiations in Geneva,1993.0,PhD,Curt Gasteyger,original,Directeur de thèse : Curt Gasteyger,,True,1.0
HEI_000632--000001_410301,"Yilmaz, Alia",Individual rights in the European extradition procedure,1993.0,PhD,Philippe Cahier,original,Directeur de thèse : Philippe Cahier,,True,1.0
HEI_000632--000002_410301,"Myers, Patrick Robert",Succession between international organizations,1993.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,1.0
HEI_000632--000003_410301,"Leiber, Frank",Efficiency of foreign exchange markets,1993.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000632--000004_411209,"Leitner, Matthew Joseph",The international dimension of French migrant labor policy,1993.0,PhD,Harish Kapur,original,Directeur de thèse: Dr. Harish Kapur,,True,1.0
HEI_000633--000001_411209,"Ries, Tomas","Soviet strategic nuclear interests and Soviet policy towards the Nordic region, 1955 - 1985",1996.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,True,1.0
HEI_000633--000002_411209,"Agbessi, Ahowanou Anicet",Les mesures d'indigénisation des investissements privés étrangers au Nigeria et au Zaïre,1993.0,PhD,Huu-Tru N'Guyen,original,Directeur de thèse: Professeur Huu-Tru N'Guyen,,True,1.0
HEI_000633--000003_410206,"Nassar, Nagla",The development and evolution of rights and obligations in long-term international commercial transactions,1993.0,PhD,Karl Meessen,original,Directeur de thèse: Professeur Karl Meessen,,True,1.0
HEI_000633--000004_410206,"Farrag, Mayar",The macroeconomic implications of parallel unofficial markets in foreign exchange,1993.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,0.8526315789473684
HEI_000634--000001_410206,"Bougantouche, Hassan","Facteurs politiques, réformes économiques et coopération industrielle au Maroc",1993.0,PhD,Gilbert Etienne,original,Directeur de thèse: Professeur Gilbert Etienne,,True,1.0
HEI_000634--000002_411209,"Rizk, Alain",Financial constraint and the financing of industry in OECD countries,1993.0,PhD,Alexandre Swoboda,original,Directeur de thèse: Professeur Alexandre Swoboda,,True,1.0
HEI_000634--000003_411209,"Goetschel, Laurent",Zwischen Effizienz und Akzeptanz,1993.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000634--000004_411209,"Clément, Véronique Marie",Analyse juridique et perspectives d'évolution de l'écu,1993.0,PhD,Stuart Robinson,original,Directeur de thèse : Professeur Stuart Robinson,,False,
HEI_000635--000001_411209,"Zhang, Feng",Management contracts in North-South transactions,1994.0,PhD,Karl M. Meessen,original,Directeur de thèse : Professeur Karl M. Meessen,,True,1.0
HEI_000635--000002_411209,"Gultas, Mehmet",Macroeconomic policy and politics in a three-party system,1994.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000635--000003_411209,"Junod, Dominique-Debora Martine","La Croix-Rouge en péril et le conflit de Palestine-Eretz Israel, 1945-1952",1994.0,PhD,Philippe Burrin,original,Directeur de thèse : Professeur Philippe Burrin,,False,
HEI_000635--000004_411209,"Koulischer-Adler, Jasna",La Croatie et la création de l'Etat yougoslave (1918),1994.0,PhD,Miklos Molnàr,original,Directeur de thèse: Professeur Miklos Molnàr,,True,1.0
HEI_000636--000001_410206,"Dimitrov, Théodore Delchev",La Bulgarie et la Société des nations,1994.0,PhD,Miklós Molnar,original,Directeur de thèse: Professeur Miklós Molnar,,False,
HEI_000636--000002_410206,"Gavin, Brigid",A normative theory of direct foreign investment,1994.0,PhD,Richard Blackhurst,original,Directeur de thèse: Professeur Richard Blackhurst,,True,1.0
HEI_000636--000003_410206,"Fediw, Bohdan","Factors shaping soviet arms control and disarmament policies, 1962-1964",1994.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,True,1.0
HEI_000636--000004_410301,"Degbelo, Jacques Ayissi",Devaluation and stabilization programs in developing countries,1994.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000637--000001_410301,"Forslid, Rikard",Essays on internal and external government debt,1994.0,PhD,Richard Baldwin ; codirecteur: Professeur Hans Genberg,original,Directeur de thèse: Professeur Richard Baldwin ; codirecteur: Professeur Hans Genberg,,True,1.0
HEI_000637--000002_410301,"Jermann, Urban J",Economic fluctuations and asset returns,1994.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000637--000003_410301,"Zhang, Wei-Wei","Ideological trends and economic reform in China, (1978-1993)",1994.0,PhD,Gilbert Etienne,original,Directeur de thèse: Professeur Gilbert Etienne,,True,1.0
HEI_000637--000004_411209,"Yosmaog?lu, Nevzat",Organisation mondiale de la propriété intellectuelle et dialogue nord-sud,1994.0,PhD,s Harish Kapur et Victor-Yves Ghebali,original,Directeurs de thèse: Professeurs Harish Kapur et Victor-Yves Ghebali,,False,
HEI_000638--000001_411209,"Dupont, Cédric","Domestic politics, information and international bargaining",1994.0,PhD,Urs Luterbacher,original,Directeur de thèse: Professeur Urs Luterbacher,,False,
HEI_000638--000002_411209,"Singh, Raju Jan",The development of financial institutions in Eastern Europe,1994.0,PhD,Slobodan Djajic,original,Directeur de thèse: Professeur Slobodan Djajic,,True,1.0
HEI_000638--000003_410206,"Mubiala, Mutoy","L'évolution du droit des cours d'eau internationaux à la lumière de l'expérience africaine, notamment dans le bassin du Congo/Zaïre",1994.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,1.0
HEI_000638--000004_410206,"Gomaa, Mohammed",Termination or suspension of a treaty as a consequence of its breach,1994.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,0.85
HEI_000638--000005_410206,"Schön, Elisabeth",Stochastic modeling and analysis of the open economy applying dynamic econometric tools,1995.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000639--000001_410206,"Touray, Omar A",The foreign policy problems of developing micro-states,1995.0,PhD,Anthony Gerald Hopkins,original,Directeur de thèse: Professeur Anthony Gerald Hopkins,,False,
HEI_000639--000002_411209,"Kohen, Marcelo Gustavo",Possession contestée et souveraineté territoriale,1995.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,1.0
HEI_000639--000003_411209,"Grare, Frédéric",Le Pakistan face au conflit afghan (1979-1985),1995.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,True,1.0
HEI_000639--000004_411209,"Manzocchi, Stefano",Essays on long run capital movements in the less developed countries,1995.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000640--000001_410206,"Thomsen, Stephen",Geography and direct investment,1995.0,PhD,Henryk Kierzkowski,original,Directeur de thèse: Professeur Henryk Kierzkowski,,False,
HEI_000640--000002_410206,"Politakis, George",Modern aspects of the laws of naval warfare and maritime neutrality,1995.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,1.0
HEI_000640--000003_411209,"Regard, Fabienne",Les réfugiés juifs en Suisse pendant la seconde guerre mondiale vus par le prisme de leur(s) mémoire(s),1995.0,PhD,Yves Collart,original,Directeur de thèse: Professeur Yves Collart,,True,1.0
HEI_000641--000001_411209,"Braunerhjelm, Pontus Brodde",Regional integration and the location of multinational corporations,1995.0,PhD,Richard Blackhurst,original,Directeur de thèse: Professeur Richard Blackhurst,,False,
HEI_000641--000002_411209,"Abdel-Latif, Adel","International labour migration determinants, process and impact",1996.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,True,0.8157894736842105
HEI_000641--000003_410206,"Bhide, Sheela Thakar",India's textile and clothing exports to the U.S.A. and the E.E.C.,1996.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,False,
HEI_000641--000004_410206,"Rwamibango, Emmanuel",Le rôle de l'Organisation de l'unité africaine (OUA) dans le processus de résolution des conflits africains sous les conditions changeantes (1982-1992),1996.0,PhD,Antony Hopkins,original,Directeur de thèse: Professeur Antony Hopkins,,True,0.8936170212765957
HEI_000641--000005_410206,"Barbosa Moura Rocha, Bolívar",Adaptation clauses in development financing,1996.0,PhD,Stuart Robinson,original,Directeur de thèse: Professeur Stuart Robinson,,False,
HEI_000642--000001_410206,"Samson, Paul Richard",Treading on thin ice,1996.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000642--000002_410301,"Ricci, Luca Antonio",Optimum currency areas and economic geography,1996.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000642--000003_410301,"Holmgren, Christina",La renégociation multilatérale des dettes,1996.0,PhD,Stuart Robinson,original,Directeur de thèse: Professeur Stuart Robinson,,False,
HEI_000642--000004_410301,"Husbands, Robert",Soviet banks abroad,1996.0,PhD,Stuart Robinson,original,Directeur de thèse: Professeur Stuart Robinson,,False,
HEI_000642--000005_410301,"Boyer, Brook Stefan","Coalition structures, nonstate actors, and bargaining orientations in multilateral environmental negotiations",1996.0,PhD,"Pierre Allan, Professeur Urs Luterbacher",original,"Co-directeurs de thèse: Professeur Pierre Allan, Professeur Urs Luterbacher",,True,1.0
HEI_000643--000001_410206,"Wieczorek, Jaroslaw",Growth and reforms in Eastern Europe,1996.0,PhD,Richard E. Baldwin,original,Directeur de thèse: Professeur Richard E. Baldwin,,False,
HEI_000643--000002_410206,"Gortsos, Christos V",Supranational and international regimes for the prudential regulation of international banks,1996.0,PhD,Stuart Robinson,original,Directeur de thèse: Professeur Stuart Robinson,,True,1.0
HEI_000643--000003_410206,"Trionfetti, Federico",Public finance and economic integration,1996.0,PhD,Richard E. Baldwin,original,Directeur de thèse: Professeur Richard E. Baldwin,,False,
HEI_000643--000004_410206,"Hong, Jianjun",From confrontation to normalization,1996.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,False,
HEI_000644--000001_411209,"Lundberg Kristiansen, Maria",Special measures for the protection of minorities,1997.0,PhD,Philippe Cahier,original,Directeur de thèse: Professeur Philippe Cahier,,True,1.0
HEI_000644--000002_411209,"Santos, Norma Breda dos",Le Brésil et la Société des Nations,1996.0,PhD,Yves Collart,original,Directeur de thèse: Professeur Yves Collart,,True,0.875
HEI_000644--000003_411209,"Chambers, Michael",The American act of state doctrine,1996.0,PhD,Philippe Cahier,original,Directeur de thèse: Professeur Philippe Cahier,,True,1.0
HEI_000644--000004_410301,"Hufty, Marc",Un gouvernement sous influence,1997.0,PhD,s Pierre Du Bois et Gilbert Etienne,original,Directeurs de thèse: Professeurs Pierre Du Bois et Gilbert Etienne,,False,
HEI_000645--000001_411209,"Svensson-MacCarthy, Anna-Lena",The international law of human rights and states of exception,1996.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000645--000002_410301,"Fraser, Cary","American policy towards the British Caribbean, 1945-64",1997.0,PhD,"Yves Collart, Professeur Antony Hopkins",original,"Directeurs de thèse: Professeur Yves Collart, Professeur Antony Hopkins",,True,1.0
HEI_000646--000001_410301,"Krozewski, Gerold",The politics of sterling and Britain's postwar imperial connection,1996.0,PhD,Antony Hopkins,original,Directeur de thèse: Professeur Antony Hopkins,,True,0.9295774647887324
HEI_000646--000002_410301,"Zhang, Ruijun",Northeast Asia,1996.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,False,
HEI_000646--000003_410301,"Davis, Frederick Lloyd",Informal financial markets in Viet Nam,1996.0,PhD,Slobodan Djajic,original,Directeur de thèse: Professeur Slobodan Djajic,,True,0.8837209302325582
HEI_000646--000004_411209,"Jaecklin, Stefan Andri",Quantitative modeling in international finance,1996.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000646--000005_411209,"Llanos Mardones, Hugo Ignacio",The delimitation of maritime areas between adjacent states in the Southeastern Pacific region,1996.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,1.0
HEI_000647--000001_411209,"Lepick, Olivier",Une guerre dans la guerre,1997.0,PhD,Bruno Arcidiacono,original,Directeur de thèse: Professeur Bruno Arcidiacono,,False,
HEI_000647--000002_410301,"Appleton, Arthur Edmond",Environmental labeling programs,1997.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000647--000003_410301,"Li, Jing",China's strategy for the integration of Hong Kong,1997.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,False,
HEI_000648--000001_410301,"Carazo Zeledón, Rodrigo Alberto","The politicization of adjustment in Latin America, 1980-87",1997.0,PhD,"Harish Kapur, Professeur Stuart Robinson",original,"Directeurs de thèse: Professeur Harish Kapur, Professeur Stuart Robinson",,False,
HEI_000648--000002_411209,"Grossi, Rafael Mariano",The inter American security system,1997.0,PhD,Bruno Arcidiacono,original,Directeur de thèse: Professeur Bruno Arcidiacono,,False,
HEI_000648--000003_411209,"Hoefert de Turegano, Teresa",The logic of historical knowledge in images of Africa,1997.0,PhD,David Sylvan,original,Directeurs de thèse: Professeur David Sylvan,,False,
HEI_000648--000004_411209,"Bin, Alberto",Italy's Mediterranean policy,1997.0,PhD,"Mohammad-Reza Djalili, Professeur Harish Kapur",original,"Directeurs de thèse: Professeur Mohammad-Reza Djalili, Professeur Harish Kapur",,False,
HEI_000649--000001_411209,"Krishnamra, Nadhavathna","Thailand's policy towards cooperation within ASEAN, 1967-1979",1997.0,PhD,"Harish Kapur, co-directeur: Docteur Philippe Régnier",original,"Directeur de thèse: Professeur Harish Kapur, co-directeur: Docteur Philippe Régnier",,False,
HEI_000649--000003_411209,"Buchs, Thierry-David",Two essays on the macroeconomic stabilization of the Russian Federation,1998.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000649--000004_411209,"Lucas, Jonathan",The progressive development of the law of the sea concerning fisheries,1998.0,PhD,"Lucius Caflisch, Professeur Gilbert Etienne",original,"Directeurs de thèse: Professeur Lucius Caflisch, Professeur Gilbert Etienne",,False,
HEI_000650--000001_411209,"Zhang, Yafei",Contrôle et intervention judiciaire étatique sur l'arbitrage commercial international,1998.0,PhD,Philippe Cahier,original,Directeur de thèse: Professeur Philippe Cahier,,False,
HEI_000650--000002_411209,"Yan, Lan",La procédure dans l'arbitrage interétatique,1998.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,1.0
HEI_000650--000003_411209,"Choi, Woogill",The Korean minority in China and its ethnic identity,1998.0,PhD,Harish Kapur,original,Directeur de thèse: Professeur Harish Kapur,,True,1.0
HEI_000650--000004_410206,"Schmalberger, Thomas",Dangerous liaisons,1998.0,PhD,David J. Sylvan,original,Directeur de thèse: Professeur David J. Sylvan,,False,
HEI_000651--000001_410206,"Danspeckgruber, Wolfgang F",Classical neutrality in modern Europe,1998.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000651--000002_411209,"Gstöhl, Sieglinde Ursula",Reluctant Europeans,1998.0,PhD,s David Sylvan,original,Directeur de thèse: Professeurs David Sylvan,,False,
HEI_000652--000001_411209,"Haug, René",The adaptation of arms control and disarmament agreements to a changing environment,1998.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,True,0.8019323671497585
HEI_000652--000002_410206,"Ramcharan, Robin",Forging a Singaporean statehood 1965-1995,1998.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000652--000003_410206,"Perret Clouquaz, Nicole Suzanne","Ennemi invisible, ennemi invincible ?",1998.0,PhD,Bruno Arcidiacono,original,Directeur de thèse: Professeur Bruno Arcidiacono,,False,
HEI_000652--000004_410206,"George, Paul Russell",United States defence policy in the Indian Ocean under the Carter administration - 1977-1981,1998.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,True,1.0
HEI_000654--000001_410301,"An, Jianguo","The evolution of Sino-Soviet/Russian relations, 1985-1996",1998.0,PhD,Harish Kapur ; codirecteur: Professeur Lanxin Xiang,original,Directeur de thèse: Professeur Harish Kapur ; codirecteur: Professeur Lanxin Xiang,,False,
HEI_000654--000002_410301,"Xu, Tie Bing",Les études internationales dans la Chine en transition (1978-1998),1999.0,PhD,"Gilbert Etienne, Professeur Harish Kapur",original,"Directeurs de thèse: Professeur Gilbert Etienne, Professeur Harish Kapur",,True,1.0
HEI_000654--000003_410301,"Labhard, Vincent",Essays on money and credit,1999.0,PhD,Hans Genberg ; codirecteur: Professeur Charles Wyplosz,original,Directeur de thèse: Professeur Hans Genberg ; codirecteur: Professeur Charles Wyplosz,,True,1.0
HEI_000654--000004_411209,"Seshanna, Sudarshan",Swiss-Indian economic relations,1999.0,PhD,Gilbert Etienne,original,Directeur de thèse: Professeur Gilbert Etienne,,False,
HEI_000655--000001_411209,"Kolb, Robert",La bonne foi en droit international public,1999.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000655--000002_411209,"Santos, André Oliveira",Essays in GARCH and regime switching models,1999.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,False,
HEI_000655--000003_410301,"Chambers, Valérie",Environmental technology and trade,1999.0,PhD,Richard Blackhurst,original,Directeur de thèse: Professeur Richard Blackhurst,,False,
HEI_000656--000001_410301,"Wouters, Patricia K",Rivers of the world,1999.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,False,
HEI_000656--000002_410301,"Debrun, Xavier",Macroeconomic policies in the European Monetary Union,1999.0,PhD,Charles Wyplosz,original,Directeur de thèse: Professeur Charles Wyplosz,,False,
HEI_000656--000003_411209,"Romano, Cesare Paolo R",The peaceful settlement of international environmental disputes,1999.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,0.8571428571428571
HEI_000657--000001_411209,"Dragovic Soso, Jasna",Between democracy and nationalism,1999.0,PhD,André Liebich,original,Directeur de thèse: Professeur André Liebich,,False,
HEI_000657--000002_410301,"Spiry, Emmanuel",La pratique française du droit international des droits de l'homme en matière de minorités linguistiques,1999.0,PhD,Victor-Yves Ghebali,original,Directeur de thèse: Professeur Victor-Yves Ghebali,,True,1.0
HEI_000658--000001_410301,"Kuchta, Catherine L",Transition trajectories,2000.0,PhD,David Sylvan,original,Directeur de thèse: Professeur David Sylvan,,False,
HEI_000658--000002_411209,"Kinloch Pichat, Stephen",Between ideal and reality,2000.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000658--000003_411209,"Yannis, Alexandros",State collapse and the international system,2000.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000659--000001_411209,"Distefano, Giovanni",Le titre juridique dans le contentieux territorial,2000.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000659--000002_411209,"Allain, Jean",A century of international adjudication,2000.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,False,
HEI_000659--000003_411209,"Kadareja, Arjan",European Monetary Union and macroeconomic stability - a multi country rational expectations approach,2000.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000659--000004_410301,"Apostolov, Mario",Religious minorities and new problems in security,2000.0,PhD,André Liebich,original,Directeur de thèse: Professeur André Liebich,,False,
HEI_000660--000001_410301,"Wood, Helen","Viewing Britain, viewing Europe",2001.0,PhD,Yves Collart,original,Directeur de thèse: Professeur Yves Collart,,False,
HEI_000660--000002_410301,"Helbling, Thomas","Financial deepening, financial innovations, the SFDM rate, and the conduct of monetary policy in Switzerland",2001.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,0.8300395256916996
HEI_000660--000003_411209,"Cappiello, Lorenzo",Multivariate GARCH-in-mean and regime switching in intertemporal and international capital asset pricing models,2001.0,PhD,s Hans Genberg et Charles Wyplosz,original,Directeurs de thèse: Professeurs Hans Genberg et Charles Wyplosz,,True,0.9135802469135802
HEI_000660--000004_411209,"Gasparini Alves, Péricles",The transfer of dual-use outer space technologies,2000.0,PhD,Curt Gasteyger,original,Directeur de thèse: Professeur Curt Gasteyger,,False,
HEI_000661--000001_410206,"Sayed, Abdulhay",Corruption in international trade and commercial arbitration,2001.0,PhD,Jean-Michel Jacquet,original,Directeur de thèse: Professeur Jean-Michel Jacquet,,True,1.0
HEI_000661--000002_410206,"Lamon, Bertrand",La citoyenneté globale et locale de l'entreprise transnationale,2001.0,PhD,Mohammad-Reza Djalili,original,Directeur de thèse: Professeur Mohammad-Reza Djalili,,False,
HEI_000661--000003_411209,"Rochard, Bertrand",L'Europe des commissaires,2001.0,PhD,Pierre Du Bois,original,Directeur de thèse: Professeur Pierre Du Bois,,False,
HEI_000662--000001_411209,"Rueda, Maria Clara",The second wave of regionalism in the Americas,2001.0,PhD,Richard Baldwin,original,Directeur de thèse: Professeur Richard Baldwin,,True,1.0
HEI_000662--000002_411209,"Rodogno, Davide",Le politiche d'occupazione dell'Italia fascista nei territori dell'Europa mediterranea conquistati durante la Seconda Guerra Mondiale,2001.0,PhD,Philippe Burrin,original,Directeur de thèse: Professeur Philippe Burrin,,True,1.0
HEI_000662--000003_411209,"Jovanovic, Goran M","Images de guerre, guerre d'images",2001.0,PhD,Yves Collart,original,Directeurs de thèse: Professeur Yves Collart,,False,
HEI_000662--000004_411209,"Hassan, Jafar A",Strengthening the state,2001.0,PhD,Keith Krause,original,Directeur de thèse: Professeur Keith Krause,,False,
HEI_000663--000001_411209,"Cotter, Philippe",Psychopathologie de la violence,2001.0,PhD,Yves Collart,original,Directeur de thèse: Professeur Yves Collart,,False,
HEI_000663--000002_410206,"Ducasse-Rogier, Marianne",A la recherche de la Bosnie-Herzegovine,2001.0,PhD,"Victor-Yves Ghebali, Professeur Peter Schrijvers, chargé d'enseignement",original,"Directeurs de thèse: Professeur Victor-Yves Ghebali, Professeur Peter Schrijvers, chargé d'enseignement",,False,
HEI_000663--000003_410206,"Sadat-Akhavi, Seyed Ali",Methods of resolving conflicts between treaties,2001.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,True,1.0
HEI_000663--000004_410206,"MacDonald, Glenn Steven",Peace enforcement,2001.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000664--000001_410206,"Ozergene, Nilgun",The changing pattern of religion in today's Turkey,2001.0,PhD,Mohammad-Reza Djalili,original,Directeur de thèse: Professeur Mohammad-Reza Djalili,,True,1.0
HEI_000664--000002_410301,"Murphy, Jo Anne",The emerging development policy formation equation,2001.0,PhD,Victor-Yves Ghebali,original,Directeur de thèse: Professeur Victor-Yves Ghebali,,False,
HEI_000664--000003_410301,"Rogier, Emeric",Sous le signe de Sisyphe,2001.0,PhD,s Victor-Yves Ghebali,original,Directeur de thèse: Professeurs Victor-Yves Ghebali,,False,
HEI_000665--000001_410301,"Tanaka, Yoshifumi",Predictability and flexibility in the law of maritime delimitation,2002.0,PhD,Hugh Thirlway,original,Directeur de thèse: Professeur Hugh Thirlway,,True,1.0
HEI_000665--000002_411209,"Cattaneo, Olivier",Le règlement des différends entre états en matière de propriété intellectuelle,2002.0,PhD,Ernst-Ulrich Petersmann,original,Directeur de thèse: Professeur Ernst-Ulrich Petersmann,,True,1.0
HEI_000665--000003_411209,"La Rosa, Anne-Marie",Preuve et procédure devant les juridictions pénales internationales,2002.0,PhD,Lucius Caflisch,original,Directeur de thèse: Professeur Lucius Caflisch,,False,
HEI_000665--000004_411209,"Seghezza, Elena","Trade, integration, and growth",2002.0,PhD,Richard Baldwin,original,Directeur de thèse: Professeur Richard Baldwin,,True,1.0
HEI_000666--000001_411209,"Galvão Teles, Patricia",East Timor and international law,2002.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,False,
HEI_000666--000002_410206,"Sigouin, Sébastien",Elaboration internationale du droit des peuples autochtones,2002.0,PhD,Directrice de thèse: Professeure Vera Gowlland-Debbas,original,Directrice de thèse: Professeure Vera Gowlland-Debbas,,True,0.855072463768116
HEI_000666--000003_410206,"Voeffray, François","L""'actio popularis"" ou la défense de l'intérêt collectif devant les juridictions internationales",2002.0,PhD,Georges Abi-Saab,original,Directeur de thèse: Professeur Georges Abi-Saab,,True,1.0
HEI_000666--000004_410206,"Federici, Daniela",Continuos-time [sic] models of exchange rate determination and endogenous growth,2002.0,PhD,Hans Genberg,original,Directeur de thèse: Professeur Hans Genberg,,True,1.0
HEI_000666--000005_410206,"Tanaka Ono, Akiko",Educating to assimilate,2002.0,PhD,Lanxin Xiang,original,Directeur de thèse: Professeur Lanxin Xiang,,False,
HEI_000667--000001_411209,"Dreyfus, Pablo Gabriel",Border spillover,2002.0,PhD,Keith Krause,original,Directeur de thèse: Professeur Keith Krause,,False,
